,note_globale,compagnie_aerienne,avis,note,site
73,4.5,Lufthansa,EbuyClub propose du cashback sur vos achats sur Lufthansa pour les billets d'avion. Site serieux et vos achats profitent d'une possibilite de changements si toutefois les vols devaient etre modifies ou annules sans passer par un intermediaire tiers. Lufthansa fait beneficier de son groupo ou plusieurs compagnies importantes forment l'alliance donc de nombeuses possibilites offertes pour une meme destination et faire varier eventuellement les horaires de votre voyage. Excellent si vous participez au programme de voyageur frequent StarAlliance! Bon vouage... ,5.0,ebuyclub.com
74,4.5,Lufthansa,"Pas de mauvaise surprise de prix qui grimpent au moment de finaliser la réservation ou aux cours des visites du site. Tous les vols possibles sont proposés. Les prix sont au plus bas. et clairs. Recherche facile; classement par horaire ou par durée de vol. Correspondances lisibles. Les vols achetés s'ajoutent directement à votre calendrier. On peut pré-réserver sa place gratuitement. Pas d'intermédiaire, pas de mauvaise surprise. Autant acheter directement chez la compagnie aérienne, on est sur de voyager ! Cashback intéressant. ",5.0,ebuyclub.com
75,4.5,Lufthansa,"Le site de Lufthansa est assez facile et intuitif. Pour acheter un billet d'avion economy ou business il faut passer quand même plusieurs pages avec erreur… du temps pour comparer les offres… et les prix qui changent sans arrêt. A deux personnes, avec 2 ordinateurs, il nous a fallu approximative 2 heures pour pouvoir finaliser la commande d'un billet aller-retour dans l'UE. En tout cas, les offres business sont bien intéressantes et les prix s'approchent parfois des billets economy + options bagages + repas . ",3.5,ebuyclub.com
76,4.5,Lufthansa,"Achat de billets pour un vol intra européen. Très large offre avec la possibilité de rejouter des options. Certes, ce n'est pas les prix d'une compagnie low cost. Mais ce la reste raisonnable si on s'y prend à l'avance et qu'on est flexible. Interface très claire et facile d'utlisation. Pas de loup caché. La prise en compte du cash back a été immédiatement confirmée et créditée bien avant la date du vol prévu. Une réussite totale pour ce premier essai. je recommande tout à fait l'utlisation de ce marchand. ",5.0,ebuyclub.com
77,4.5,Lufthansa,"j'ai effectué ma réservation rapidement. le site est très facile d'utilisation, clair et user friendly. tout le déroulement de la réservation se fait de manière optimale, avec des infos qui arrivent au fur et à mesure des étapes à effectuer. de la recherche jusqu'au paiement, le processus est simple, précis et aucune étape inutile n'est à déplorer. on ressent l'expérience et le professionnalisme dans les échanges. de plus le programme de fidélité est assez avantageux et les récompenses à la hauteur des attentes. ",4.5,ebuyclub.com
78,4.5,Lufthansa,"Je prends souvent mes billets sur Lufthansa qui est une bonne compagnie à mes yeux. Achat billets en dernière minute pour un départ semaine prochaine à un tarif raisonnable, le site est user friendly et propose même de meilleurs prix que Skyscanner ou autres comparateurs de vols. Le bagage de 23kg est inclus à un prix raisonnable, cashback ebuyclub c'est toujours bon à prendre, néanmoins il serait mieux de proposer un remboursement sous forme de bon d'achat ce serait plus intéressant niveau cashback. ",5.0,ebuyclub.com
79,4.5,Lufthansa,"Après une recherche via un comparateur de vols je me suis tourné vers Lufthansa car leurs tarifs étaient les meileurs. J´ai commandé deux billets d´avion sur le site de cette compagnie à partir de mon PC ( pas testé sur l´application mobile) . La réservation est très simple et ne prend pas beaucoup de temps. Toutes les options traditionnelles sont disponibles lors de l'achat ( siège, nourriture etc) . Ayant déjà voyagé avec cette compagnie, je sais que pour ce prix cela vaut le coup étant donné le niveau de service. ",5.0,ebuyclub.com
80,4.5,Lufthansa,"J'ai acheté un billet aller-retour pour deux pour Malte pour le mois de juillet. Le site est très facile à naviguer, les prix sont clairement indiqués et il est facile de trouver un meilleur prix si vos dates sont flexibles. On peut choisir le vol par durée d'escale. Pas de risque de se retrouver avec une assurance en plus, c'est clairement précisé. Le processus d'achat est simple, toutes les grandes cartes de crédit sont acceptées. L'email de confirmation est arrivé tout de suite dans la foulée. ",5.0,ebuyclub.com
81,4.5,Lufthansa,"Très bonne compagnie aérienne : les vols sont confortables et généralement à l'heure. Les avions sont récents et le personnel de bord sympathique. Les annonces sont faites en anglais. La réservation sur le site internet est facile et fluide, tous les éléments de la réservation sont clairs ( bagages, repas... ) et il n'y a aucune surprise au moment de payer. De plus, vous pouvez cumuler des miles sur cette compagnie ou sur les autres compagnies aériennes de l'alliance ( Swiss, United Airlines... . ) . Je compte revoyager avec la Lufthansa. ",5.0,ebuyclub.com
82,4.5,Lufthansa,"Super gestion de la crise Covid par Lufthasa puisqu'ils permettent d'échanger sans frais son vol même si celui-ci n'est pas annulé, ce qui permet de réserver ses billets sans stress, en tout cas bien plus sereinement en ces temps d'incertitudes. Les prix sont bas et le service de qualité, que demander de plus. Dans mon cas il a été possible de choisir son siège directement lors de l'achat du billet et sans frais supplémentaire, un vrai plus par rapport à d'autres compagnies aériennes, notamment low cost. ",5.0,ebuyclub.com
83,4.5,Lufthansa,"Bonjour, J'ai acheté des billets pour un vol en Nantes et Vienne. Le trajet a été fait par 2 compagnies aériennes dont une compagnie affrétée par la même compagnie que le site vendeur. Le processus de commande s'est bien déroulé, le seul petit bémol c'est au moment de la confirmation du vol. Je n'ai pas eu de code de promotion mais le cashback à très bien fonctionné. J'ai reçu les billets sur ma boite Email directement et rapidement. La prestation était bonne et je vous recommande cette compagnie aérienne. ",5.0,ebuyclub.com
84,4.5,Lufthansa,La Lusthansa n'est jamais mon premier choix quand on parle de choix de compagnie aérienne mais c'est la seule qui propose des vol entre chez moi à Lyon et Munich ou je compte bien participer cette année à la fête de la bière. Je n'ai eu aucune difficulté à choisir mon billet et j'ai pu disposer d'un choix de vols en adéquation avec mes désirs d'arrivée et de départ. L'interface est simple d'utilisation et la gamme de prix et d'option est assez importante pour satisfaire l'ensemble des futures clients. ,4.0,ebuyclub.com
85,4.5,Lufthansa,"Très bonne expérience d'achat en ligne pour l'achat de tickets d'avion ( simples vols) . A la base je considère Lufthansa comme une compagnie sérieuse, avec un très bon historique de vols, qualité de service et relation client. Leur site internet est très bien fait, la navigation est simple et intuitive. On avance naturellement dans les différentes étapes d'achat. Nombreuses d'options proposées ( payantes) . Important, pas de frais cachés ce qui est rassurant, et ce quel que soit le moyen de paiement choisi. Bref, je recommande. ",5.0,ebuyclub.com
86,4.5,Lufthansa,"Compagnie aerienne de renom. Les prix sont vraiment très interessant et notament pour les destinations située en Asie. Je suis allé au Japon pour 550€ aller retour. Imbattable. Les services à bord sont TOP. Je ne peux que conseiller cette compaganie. De plus le programme de fidelité permet en plus de cumuler des points qui à terme permettent d'avoir des reductions sur les prix des billets d'avion. Je ne peux que recommander cette compagnie aerienne. Vous pouvez y aller les yeux fermés, sans hesitation. ",5.0,ebuyclub.com
87,4.5,Lufthansa,"Habitant en Allemagne, j'ai souvent recours à Lufthansa pour mes vols court et long-courrier. La compagnie est sérieuse et en général ponctuelle. Leur site officiel est bien conçu mais je trouve le choix tarifaire très étrange : par exemple, pour un vol aller-retour entre Paris et Munich avec ""Economy Light"" il faut payer 50 euros pour ajouter run bagage en soute, alors que passer à ""Economy Classic"" avec plusieurs avantages dont un bagage en soute coûte 40 euros aller-retour. Comprendra qui peut... À noter que mon cashback n'a pas été prix en compte automatiquement, un problème technique ? ",4.0,ebuyclub.com
88,4.5,Lufthansa,"La compagnie allemande de référence. Plutôt affilié à notre compagnie française bien connue, cette dernière ne disposait pas d'offre intéressante pour ma destination recherchée tant sur le parcours complexe ( multi-escales) que sur les offres tarifaires. Sur Lufthansa, j'ai pu trouver de bonnes offres pour les vols cherchés à des prix très intéressants. La réservation a été faite rapidement, l'interface en mode grille était plutôt bien faite pour choisir les vols au meilleurs tarifs selon la date, la durée des vols. ",5.0,ebuyclub.com
89,4.5,Lufthansa,"Très heureuse d’avoir pu voyager dans un A380, bon espace pour les jambes et surtout quand la personne d’en face descend son dossier, il y a un espace correct.
Pour la nourriture, c’etait médiocre, j’aurais aimé pour le premier repas notamment une connotation asiatique puisque je partais d’Asie. le matin, les saucisses pas terrible non plus.
Ne pas s’attendre à un repas raffiné, ne suis pas difficile.

Anecdote : La nourriture à bord très médiocre. L’équipage occupé à parler entre eux à tel point qu’à l’aterrIssage, plusieurs personnes avaient laissé leur fauteuil basculé, ils ne s’en sont même pas aperçus.",3.5,ebuyclub.com
90,4.5,Lufthansa,"J'achète mes billets chez Lufhtansa pour la première fois. Les prix sont deux fois moins chers que la compagnie Air France pour mon vol long courrier, C'est la raison qui m'a poussé à acheter mon billet chez Lufhtansa plutôt que chez Air France. Je ne suis pas encore partie donc je n'ai pas encore d'avis sur la compagnie mais en tout cas le tarif est imbattable pour la saison estivale. Après il faut comparer avec d'autres compagnie car on peut trouver moins cher pour d'autres saisons. Je recommande fortement. ",4.5,ebuyclub.com
91,4.5,Lufthansa,"billet d'avion acheté le 1er octobre, excellente mise à jour pour tenir informé au détails du voyage, commande reçu quand le paiement est effectué. Regarder sur internet pour avoir les avantages code promotion. commande reçu en moins de 5minutes. bonne compagnie, repas fourni et pas mal pour une compagnie de ce style. siège confortable, et le personnel agréable à l'aéroport tout comme dans l'avion. Si vous voulez voyager à bon prix, je vous conseil fortement cette compagnie et vous ne serez pas déçu. ",5.0,ebuyclub.com
